id,title,original_title,overview,genres,release_date,vote_average,vote_count,popularity,runtime,budget,revenue,keywords,cast,crew,combined_features
588,Silent Hill,Silent Hill,"The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.",Unknown,2006-04-21,6.3,1093.0,7.938457,125.0,50000000,97607453.0,,,,silent hill the eerie and deserted ghost town of silent hill draws a young mother desperate to find a cure for her only child s illness  unable to accept the doctor s diagnosis that her daughter should be permanently institutionalized for psychiatric care  rose flees with her child  heading for the abandoned town in search of answers   and ignoring the protests of her husband  it s soon clear this place is unlike anywhere she s ever been  it s smothered by fog  inhabited by a variety of strange beings and periodically overcome by a living  darkness  that literally transforms everything it touches  as rose searches for her little girl  she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game  unknown
8982,The Protector,ต้มยำกุ้ง,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.",Unknown,2005-08-11,6.8,171.0,9.005167,108.0,6000000,27165581.0,,,,the protector in bangkok  the young kham was raised by his father in the jungle with elephants as members of their family  when his old elephant and the baby kern are stolen by criminals  kham finds that the animals were sent to sidney  he travels to australia  where he locates the baby elephant in a restaurant owned by the evil madame rose  the leader of an international thai mafia  with the support of the efficient thai sergeant mark  who was involved in a conspiracy  kham fights to rescue the animal from the mobsters  unknown
956,Mission: Impossible III,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",Unknown,2006-05-03,6.5,2062.0,15.687983,126.0,150000000,397850012.0,,,,mission  impossible iii retired from active duty to train new imf agents  ethan hunt is called back into action to confront sadistic arms dealer  owen davian  hunt must try to protect his girlfriend while working with his new team to complete the mission  unknown
1416,The Coast Guard,해안선,An overzealous soldier mentally deteriorates after killing an innocent man he thought was a spy.,Unknown,2002-11-22,6.8,29.0,1.915235,96.0,0,0.0,,,,the coast guard an overzealous soldier mentally deteriorates after killing an innocent man he thought was a spy  unknown
920,Cars,Cars,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",Unknown,2006-06-08,6.6,3991.0,18.907948,117.0,120000000,461983149.0,,,,cars lightning mcqueen  a hotshot rookie race car driven to succeed  discovers that life is about the journey  not the finish line  when he finds himself unexpectedly detoured in the sleepy route 66 town of radiator springs  on route across the country to the big piston cup championship in california to compete against two seasoned pros  mcqueen gets to know the town s offbeat characters  unknown
26116,The Mechanik,The Mechanik,"A Russian ex-hit man is called back to Russia for one last job. This time against his former employees, the Russian mob.",Unknown,2005-11-02,5.2,18.0,2.895673,94.0,0,0.0,,,,the mechanik a russian ex hit man is called back to russia for one last job  this time against his former employees  the russian mob  unknown
806,The Omen,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,Unknown,2006-06-06,5.3,287.0,5.670679,110.0,25000000,119188334.0,,,,the omen a diplomatic couple adopts the son of the devil without knowing it  a remake of the classic horror film of the same name from 1976  unknown
2044,The Lake House,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",Unknown,2006-06-16,6.5,689.0,12.589019,99.0,40000000,114830111.0,,,,the lake house a lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident  a frustrated architect  they must try to unravel the mystery behind their extraordinary romance before it s too late  unknown
350,The Devil Wears Prada,The Devil Wears Prada,The Devil Wears Prada is about a young journalist who moves to New York to work in the fashion industry. Her boss however is extremely demanding and cruel and won’t let her succeed if she doesn’t fit into the high class elegant look of their magazine when all she really wants to be a good journalist.,Unknown,2006-06-30,7.0,3198.0,13.102384,109.0,35000000,326551094.0,,,,the devil wears prada the devil wears prada is about a young journalist who moves to new york to work in the fashion industry  her boss however is extremely demanding and cruel and won t let her succeed if she doesn t fit into the high class elegant look of their magazine when all she really wants to be a good journalist  unknown
58,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",Unknown,2006-06-20,7.0,5380.0,29.455314,151.0,200000000,1065659812.0,,,,pirates of the caribbean  dead man s chest captain jack sparrow works his way out of a blood debt with the ghostly davey jones  he also attempts to avoid eternal damnation  unknown
1819,"You, Me and Dupree","You, Me and Dupree","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.",Unknown,2006-07-14,5.4,421.0,8.570085,108.0,54000000,130431368.0,,,,you  me and dupree after standing in as best man for his longtime friend carl petersen  randy dupree loses his job  becomes a barfly and attaches himself to the newlywed couple almost permanently    as their houseguest  but the longer dupree camps out on their couch  the closer he gets to carl s bride  molly  leaving the frustrated groom wondering when his pal will be moving out  unknown
